0	0.001631299498558693
0.1	-0.004180295856223628
0.2	-0.001414820349347403
0.3	-0.0001095786129210799
0.4	0.001675642529348751
0.5	0.002260793769535793
0.6	-0.001914584692067723
0.7	0.0004196900611764962
0.8	-0.00260901434106327
0.9	0.003802920893348143
1	-0.003690859480018752
1.1	-0.003705184399074923
1.2	-0.002923079314388758
1.3	0.0001632409373881272
1.4	-0.001553849888109375
1.5	0.0002938441217315783
1.6	0.002352131466816236
1.7	0.003737624467475603
1.8	0.004489542154597084
1.9	0.00407424829433966
2	0.001315578228619731
2.1	-0.001805427943203919
2.2	-0.002162924482803955
2.3	-0.001497890584368941
2.4	-0.003005855081418234
2.5	0.003590561015404576
2.6	0.00347588907937951
2.7	0.0009991345020444154
2.8	0.002655281781000198
2.9	-0.002072190188096869
3	0.003983020348537213
3.1	-0.0002418452748416239
3.2	-0.0002390096668635555
3.3	0.003002327403302885
3.4	0.0004654416327363381
3.5	0.0005883832430913853
3.6	-0.004293967692402778
3.7	0.0006415225613713186
3.8	-1.414713046802456e-05
3.9	-0.001262286599646624
4	-0.003244273833614478
4.1	-0.0004380661098766135
4.2	0.001913353606554378
4.3	0.002914531492129108
4.4	-0.00274684236074637
4.5	-0.00205669117808239
4.6	-0.001276528098222439
4.7	-0.003329596132882073
4.8	0.003279654837896325
4.9	0.002431180012035883
5	-0.000696298759066528
5.1	0.0004148749450003743
5.2	-0.001625321396850641
5.3	-0.002446750994906276
5.4	0.001926223353506729
5.5	0.002703049904912119
5.6	-0.0005311960387850948
5.7	0.002279697757486373
5.8	-0.001686254343836023
5.9	0.001564960877393548
6	0.004525483484055951
6.1	0.005019233006274439
6.2	0.005153918291258145
6.3	0.004671604919111319
6.4	0.004207249265860195
6.5	0.00677019409749131
6.6	0.008163968977302356
6.7	0.008217272605460374
6.8	0.005409993197870173
6.9	0.01319360674326811
7	0.01346329464164938
7.1	0.01399870965991573
7.2	0.01712352781998845
7.3	0.02201584895161779
7.4	0.02352329782367365
7.5	0.03149289045377234
7.6	0.04060673778948586
7.7	0.04518861347016019
7.8	0.05697487060659094
7.9	0.06770558890802897
8	0.07371736980188673
8.1	0.0923874386681852
8.199999999999999	0.11102533979987
8.300000000000001	0.1243871320711778
8.4	0.1486541008118636
8.5	0.1763700094773433
8.6	0.200844634674556
8.699999999999999	0.2336760413177727
8.800000000000001	0.2608721739724564
8.9	0.2883424845421572
9	0.3285488840481989
9.1	0.3597145912148413
9.199999999999999	0.3911136462375212
9.300000000000001	0.4189881193019284
9.4	0.4492494022403147
9.5	0.4759695590751542
9.6	0.5003133983396073
9.699999999999999	0.520535365106045
9.800000000000001	0.5414909050879144
9.9	0.5571301781541979
10	0.5728148809453103
10.1	0.588891925700282
10.2	0.5954085912923441
10.3	0.6061497457571324
10.4	0.6099590962438617
10.5	0.6206880970861076
10.6	0.6206996350044274
10.7	0.6268670514340555
10.8	0.6282340375654842
10.9	0.6352513042355341
11	0.6399910360176443
11.1	0.6359234616298415
11.2	0.645774302439507
11.3	0.6431064723707427
11.4	0.6415061038781051
11.5	0.6458538797124744
11.6	0.650484079950614
11.7	0.6472553159189784
11.8	0.649928009723946
11.9	0.6449940458944312
12	0.6506108801915714
12.1	0.6462587860590108
12.2	0.6478083268949451
12.3	0.6496340421894955
12.4	0.6456659896865632
12.5	0.6453760665451169
12.6	0.6456835688491264
12.7	0.6469719647173454
12.8	0.6482947556615729
12.9	0.6489278105496312
13	0.6462861792451507
13.1	0.6495885778588653
13.2	0.6460880343484632
13.3	0.6458532591426371
13.4	0.6521502014181612
13.5	0.6457410954148938
13.6	0.6541573733981847
13.7	0.6472350785703346
13.8	0.6471613235787631
13.9	0.651652314802126
14	0.6521071641639188
14.1	0.653146877676724
14.2	0.6501470251826759
14.3	0.6541099603788499
14.4	0.6471890043311536
14.5	0.6499691427313228
14.6	0.6509723192377994
14.7	0.6534088293730342
14.8	0.6498150358718194
14.9	0.6503906666253313
15	0.649659979821425
15.1	0.6477003395370564
15.2	0.6527101487016916
15.3	0.6538964859265065
15.4	0.6491585758811329
15.5	0.6484854352663887
15.6	0.6471256242165265
15.7	0.6529857198795728
15.8	0.6502110331411332
15.9	0.6467280508364066
16	0.6481960057480535
16.1	0.6479700373647632
16.2	0.6489990135978551
16.3	0.6539893950771206
16.4	0.6541811042471748
16.5	0.648165810785066
16.6	0.647467334386803
16.7	0.6537397480844656
16.8	0.6538177551280262
16.9	0.6532614795445107
17	0.6543543616322818
17.1	0.6481158779975936
17.2	0.6471074800306003
17.3	0.6538601283245628
17.4	0.6513309860608172
17.5	0.6484070475684424
17.6	0.6478074608582044
17.7	0.6468384842096714
17.8	0.6513416564948216
17.9	0.6536964920758824
18	0.6502347653966724
18.1	0.6527715849833097
18.2	0.6484547237538861
18.3	0.6476965864452214
18.4	0.6521761976304459
18.5	0.6483163337594108
18.6	0.6509814234901395
18.7	0.6482579810447187
18.8	0.6489290209111533
18.9	0.6455134711629053
19	0.6479168200950786
19.1	0.6458109646313215
19.2	0.6527271033472997
19.3	0.6494909790578542
19.4	0.6532449186484133
19.5	0.651490020835646
19.6	0.6539922134300111
19.7	0.6501844330228376
19.8	0.6533191711407876
19.9	0.651623007155897
